Epoch,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22
610,0.04456921,0.045574713,0.04456921,0.045499686,0.045474194,0.04456921,0.045629792,0.055334505,0.045573432,0.045478523,0.04456921,0.04456921,0.04456921,0.04560039,0.045516122,0.04548822,0.04456921,0.04456921,0.04456921,0.04456921,0.04456921,0.04456921
611,0.044569306,0.045586437,0.044569306,0.04550817,0.045464512,0.044569306,0.04560287,0.05532994,0.045583274,0.04547898,0.044569306,0.044569306,0.044569306,0.045602683,0.045523856,0.04548762,0.044569306,0.044569306,0.044569306,0.044569306,0.044569306,0.044569306
612,0.04459598,0.045569483,0.045411456,0.04459598,0.04459598,0.04459598,0.0456062,0.055362534,0.045577917,0.04539528,0.04459598,0.04459598,0.04459598,0.0456132,0.045515317,0.045421835,0.04459598,0.04459598,0.04537494,0.04459598,0.04459598,0.04459598
613,0.044569597,0.045581374,0.045471717,0.04549736,0.04546571,0.044569597,0.045601062,0.055355303,0.045585953,0.044569597,0.044569597,0.044569597,0.044569597,0.045603998,0.04552406,0.045478392,0.044569597,0.044569597,0.044569597,0.044569597,0.044569597,0.044569597
614,0.044574108,0.04556121,0.045448303,0.045486033,0.045445606,0.044574108,0.04558415,0.055384383,0.04558613,0.044574108,0.044574108,0.044574108,0.044574108,0.045603994,0.04552098,0.045489922,0.044574108,0.044574108,0.044574108,0.044574108,0.044574108,0.044574108
615,0.044575315,0.04557543,0.045457445,0.045509577,0.04545115,0.044575315,0.04557745,0.05536621,0.045575786,0.044575315,0.044575315,0.044575315,0.044575315,0.045610007,0.045508757,0.04546432,0.044575315,0.044575315,0.044575315,0.044575315,0.044575315,0.044575315
616,0.044575386,0.045569092,0.04544109,0.04547078,0.044575386,0.044575386,0.045609128,0.055375088,0.045569737,0.04543396,0.044575386,0.044575386,0.044575386,0.045614474,0.04552699,0.045484982,0.044575386,0.044575386,0.044575386,0.044575386,0.044575386,0.044575386
617,0.04456052,0.045595568,0.045479085,0.045525454,0.04548924,0.04456052,0.045598876,0.055392575,0.04556742,0.04456052,0.04456052,0.04456052,0.04456052,0.04563016,0.04551241,0.04548299,0.04456052,0.04456052,0.04456052,0.04456052,0.04456052,0.04456052
618,0.04457953,0.045583107,0.04543684,0.045460157,0.045422558,0.04457953,0.045571283,0.055428572,0.045562197,0.04457953,0.04457953,0.04457953,0.04457953,0.04562719,0.04549682,0.04545689,0.04457953,0.04457953,0.04457953,0.04457953,0.04457953,0.04457953
619,0.044573423,0.045595746,0.045438286,0.04544938,0.044573423,0.044573423,0.04557678,0.05541446,0.045564547,0.045429446,0.044573423,0.044573423,0.044573423,0.04564204,0.045512762,0.045495465,0.044573423,0.044573423,0.044573423,0.044573423,0.044573423,0.044573423
620,0.04455685,0.045607604,0.04547697,0.04552564,0.045500927,0.04455685,0.0455741,0.05539439,0.045571644,0.04455685,0.04455685,0.04455685,0.04455685,0.04564612,0.045513883,0.04550652,0.04455685,0.04455685,0.04455685,0.04455685,0.04455685,0.04455685
621,0.044582423,0.045582134,0.04543368,0.045442507,0.044582423,0.044582423,0.04557301,0.05543017,0.045571156,0.04542334,0.044582423,0.044582423,0.044582423,0.045609154,0.04549446,0.045451332,0.044582423,0.044582423,0.044582423,0.044582423,0.044582423,0.044582423
622,0.044574726,0.045583937,0.045437578,0.045463715,0.045448,0.044574726,0.04558872,0.05540122,0.045570068,0.044574726,0.044574726,0.044574726,0.044574726,0.04561576,0.04551019,0.045484096,0.044574726,0.044574726,0.044574726,0.044574726,0.044574726,0.044574726
623,0.044564817,0.04560333,0.04545039,0.04549091,0.04545455,0.044564817,0.04557707,0.05539891,0.04556408,0.044564817,0.044564817,0.044564817,0.044564817,0.04565055,0.04551656,0.04551581,0.044564817,0.044564817,0.044564817,0.044564817,0.044564817,0.044564817
624,0.04457603,0.04557763,0.045446746,0.045472834,0.04457603,0.04457603,0.04556477,0.055437855,0.045559064,0.045439713,0.04457603,0.04457603,0.04457603,0.04561162,0.045498427,0.045478918,0.04457603,0.04457603,0.04457603,0.04457603,0.04457603,0.04457603
625,0.04458142,0.04558065,0.045422237,0.04544368,0.04458142,0.04458142,0.045562673,0.055439692,0.045553967,0.045424398,0.04458142,0.04458142,0.04458142,0.045607615,0.045500375,0.04548768,0.04458142,0.04458142,0.04458142,0.04458142,0.04458142,0.04458142
626,0.04456784,0.04559759,0.045448165,0.045489695,0.04456784,0.04456784,0.045567613,0.05545953,0.04555408,0.045434102,0.04456784,0.04456784,0.04456784,0.045630634,0.045506895,0.04549768,0.04456784,0.04456784,0.04456784,0.04456784,0.04456784,0.04456784
627,0.044568993,0.045594484,0.044568993,0.045499735,0.045471575,0.044568993,0.04554192,0.055467058,0.04556237,0.04544767,0.044568993,0.044568993,0.044568993,0.0456109,0.045497525,0.0454788,0.044568993,0.044568993,0.044568993,0.044568993,0.044568993,0.044568993
628,0.044601623,0.045517754,0.044601623,0.044601623,0.044601623,0.044601623,0.04557006,0.055486705,0.045544066,0.045361057,0.044601623,0.044601623,0.044601623,0.045600563,0.04550327,0.045453258,0.04535408,0.044601623,0.045389723,0.044601623,0.044601623,0.044601623
629,0.04457304,0.045590267,0.04545726,0.045483556,0.045455195,0.04457304,0.045561332,0.05543257,0.0455601,0.04457304,0.04457304,0.04457304,0.04457304,0.045612905,0.04550242,0.045468,0.04457304,0.04457304,0.04457304,0.04457304,0.04457304,0.04457304
630,0.04457699,0.04558924,0.045451764,0.045483097,0.045445554,0.04457699,0.04555347,0.05543275,0.045554858,0.04457699,0.04457699,0.04457699,0.04457699,0.045602053,0.045498855,0.045464464,0.04457699,0.04457699,0.04457699,0.04457699,0.04457699,0.04457699
631,0.044590063,0.045560755,0.045410126,0.04539952,0.044590063,0.044590063,0.045555778,0.055433307,0.045557126,0.045416772,0.044590063,0.044590063,0.044590063,0.045597166,0.045516003,0.045472663,0.044590063,0.044590063,0.044590063,0.044590063,0.044590063,0.044590063
632,0.04458489,0.045560986,0.045430075,0.04544369,0.04458489,0.04458489,0.045559917,0.055438593,0.045552734,0.0454264,0.04458489,0.04458489,0.04458489,0.045584027,0.04550169,0.04548322,0.04458489,0.04458489,0.04458489,0.04458489,0.04458489,0.04458489
633,0.04458837,0.04554113,0.04458837,0.045410775,0.04458837,0.04458837,0.045559414,0.055446755,0.045546867,0.04540532,0.04458837,0.04458837,0.04458837,0.045597855,0.045515325,0.045490444,0.04458837,0.04458837,0.045425802,0.04458837,0.04458837,0.04458837
634,0.044586718,0.045561332,0.045427904,0.04544925,0.04542892,0.044586718,0.04556535,0.05541164,0.045547355,0.044586718,0.044586718,0.044586718,0.044586718,0.04560043,0.045497917,0.04546926,0.044586718,0.044586718,0.044586718,0.044586718,0.044586718,0.044586718
635,0.044585373,0.04557471,0.045440093,0.045456514,0.044585373,0.044585373,0.04555429,0.055413585,0.045549896,0.04542632,0.044585373,0.044585373,0.044585373,0.04561386,0.045497183,0.04544902,0.044585373,0.044585373,0.044585373,0.044585373,0.044585373,0.044585373
636,0.044607095,0.04553388,0.045365255,0.045381904,0.044607095,0.044607095,0.04556022,0.05546312,0.04552259,0.045372095,0.044607095,0.044607095,0.044607095,0.04559794,0.0454891,0.045428723,0.044607095,0.044607095,0.044607095,0.044607095,0.044607095,0.044607095
637,0.044593398,0.045565974,0.045435295,0.0454362,0.044593398,0.044593398,0.045538843,0.05545048,0.045531884,0.04539474,0.044593398,0.044593398,0.044593398,0.04562567,0.045478925,0.04542123,0.044593398,0.044593398,0.044593398,0.044593398,0.044593398,0.044593398
638,0.04458837,0.045569945,0.04543765,0.045441285,0.04458837,0.04458837,0.04556562,0.055443086,0.045535497,0.045409206,0.04458837,0.04458837,0.04458837,0.045618616,0.045480452,0.04543819,0.04458837,0.04458837,0.04458837,0.04458837,0.04458837,0.04458837
639,0.044580694,0.045577355,0.045443542,0.0454589,0.045449108,0.044580694,0.045547698,0.055432756,0.045531064,0.044580694,0.044580694,0.044580694,0.044580694,0.045630436,0.045487955,0.045472827,0.044580694,0.044580694,0.044580694,0.044580694,0.044580694,0.044580694
640,0.044580698,0.045581855,0.044580698,0.045453098,0.04545516,0.044580698,0.045547344,0.05540945,0.045529306,0.045440696,0.044580698,0.044580698,0.044580698,0.045633808,0.045497898,0.04548298,0.044580698,0.044580698,0.044580698,0.044580698,0.044580698,0.044580698
641,0.04458252,0.04558014,0.045443073,0.045462526,0.04544833,0.04458252,0.04554948,0.055414535,0.045530103,0.04458252,0.04458252,0.04458252,0.04458252,0.045622446,0.045486774,0.045472443,0.04458252,0.04458252,0.04458252,0.04458252,0.04458252,0.04458252
642,0.04458948,0.045556527,0.045418896,0.045435153,0.04458948,0.04458948,0.0455649,0.055420365,0.045533594,0.045422874,0.04458948,0.04458948,0.04458948,0.045602065,0.045498244,0.04547367,0.04458948,0.04458948,0.04458948,0.04458948,0.04458948,0.04458948
643,0.04459804,0.0455322,0.045400463,0.04540755,0.04459804,0.04459804,0.04555551,0.055425145,0.0455353,0.045423225,0.04459804,0.04459804,0.04459804,0.045598682,0.04548343,0.04546201,0.04459804,0.04459804,0.04459804,0.04459804,0.04459804,0.04459804
644,0.044584166,0.045576673,0.044584166,0.045448862,0.045434244,0.044584166,0.045549054,0.055398982,0.045534674,0.045436654,0.044584166,0.044584166,0.044584166,0.045641467,0.045491774,0.045477647,0.044584166,0.044584166,0.044584166,0.044584166,0.044584166,0.044584166
645,0.044585284,0.04557618,0.04544235,0.045465156,0.045435768,0.044585284,0.04554798,0.055390667,0.045535505,0.044585284,0.044585284,0.044585284,0.044585284,0.045651328,0.045478918,0.04545274,0.044585284,0.044585284,0.044585284,0.044585284,0.044585284,0.044585284
646,0.044582814,0.045564733,0.045435388,0.04545586,0.045447078,0.044582814,0.04555997,0.055388935,0.045543477,0.044582814,0.044582814,0.044582814,0.044582814,0.045639392,0.045496203,0.045475207,0.044582814,0.044582814,0.044582814,0.044582814,0.044582814,0.044582814
647,0.044589814,0.04556396,0.045420617,0.045415252,0.044589814,0.044589814,0.04556793,0.05541123,0.045539744,0.045418363,0.044589814,0.044589814,0.044589814,0.04563959,0.04548828,0.045457233,0.044589814,0.044589814,0.044589814,0.044589814,0.044589814,0.044589814
648,0.04458823,0.04555809,0.04458823,0.045451153,0.04543349,0.04458823,0.045572,0.0554033,0.045542717,0.045434505,0.04458823,0.04458823,0.04458823,0.045617457,0.045479197,0.04544931,0.04458823,0.04458823,0.04458823,0.04458823,0.04458823,0.04458823
649,0.044596538,0.045546364,0.045398556,0.044596538,0.045402043,0.044596538,0.04557955,0.05543002,0.045532793,0.0454042,0.044596538,0.044596538,0.044596538,0.045592453,0.045492332,0.04546325,0.044596538,0.044596538,0.044596538,0.044596538,0.044596538,0.044596538
650,0.044597514,0.045536105,0.045422573,0.045433234,0.04542108,0.044597514,0.04553515,0.05543611,0.04553045,0.044597514,0.044597514,0.044597514,0.044597514,0.04561486,0.045470238,0.045430064,0.044597514,0.044597514,0.044597514,0.044597514,0.044597514,0.044597514
651,0.044576768,0.045575783,0.04545536,0.045487408,0.0454904,0.044576768,0.045548413,0.055380996,0.045528788,0.044576768,0.044576768,0.044576768,0.044576768,0.045628734,0.04549557,0.045487307,0.044576768,0.044576768,0.044576768,0.044576768,0.044576768,0.044576768
652,0.044586055,0.04558328,0.045441028,0.045451835,0.045436196,0.044586055,0.045567438,0.055381417,0.04552187,0.044586055,0.044586055,0.044586055,0.044586055,0.045632824,0.045491204,0.045460247,0.044586055,0.044586055,0.044586055,0.044586055,0.044586055,0.044586055
653,0.044590276,0.045564882,0.045428425,0.045443237,0.045446705,0.044590276,0.045550242,0.05540533,0.045527365,0.044590276,0.044590276,0.044590276,0.044590276,0.04560144,0.045482725,0.045466404,0.044590276,0.044590276,0.044590276,0.044590276,0.044590276,0.044590276
654,0.044593956,0.04557606,0.045429163,0.045436844,0.044593956,0.044593956,0.045527335,0.05542586,0.04551737,0.045412984,0.044593956,0.044593956,0.044593956,0.045611147,0.04548182,0.04545398,0.044593956,0.044593956,0.044593956,0.044593956,0.044593956,0.044593956
655,0.044581734,0.045582466,0.044581734,0.04545187,0.045449313,0.044581734,0.04553829,0.055435944,0.045517392,0.044581734,0.044581734,0.044581734,0.044581734,0.045628883,0.04548806,0.045491584,0.044581734,0.044581734,0.0454354,0.044581734,0.044581734,0.044581734
656,0.044595767,0.045561694,0.04541295,0.045423508,0.045398954,0.044595767,0.045551803,0.05547359,0.045514494,0.044595767,0.044595767,0.044595767,0.044595767,0.04559806,0.045468543,0.04544725,0.044595767,0.044595767,0.044595767,0.044595767,0.044595767,0.044595767
657,0.044591412,0.04557662,0.045416508,0.045427904,0.045415264,0.044591412,0.045532614,0.05547066,0.045509867,0.044591412,0.044591412,0.044591412,0.044591412,0.045616936,0.045475334,0.045461323,0.044591412,0.044591412,0.044591412,0.044591412,0.044591412,0.044591412
658,0.044584505,0.045570675,0.044584505,0.045449078,0.04543926,0.044584505,0.0455583,0.05543825,0.04551466,0.044584505,0.044584505,0.044584505,0.044584505,0.045619734,0.0454848,0.045484953,0.044584505,0.044584505,0.045426268,0.044584505,0.044584505,0.044584505
659,0.044588797,0.045561086,0.044588797,0.045436256,0.045416635,0.044588797,0.045568574,0.055430472,0.04551582,0.045425516,0.044588797,0.044588797,0.044588797,0.045606066,0.045477632,0.04549637,0.044588797,0.044588797,0.044588797,0.044588797,0.044588797,0.044588797
660,0.04459874,0.045565933,0.04540175,0.04459874,0.04459874,0.04459874,0.04556619,0.055435266,0.045511067,0.04539348,0.04459874,0.04459874,0.04459874,0.045640025,0.045472987,0.045431294,0.04459874,0.04459874,0.04539705,0.04459874,0.04459874,0.04459874
661,0.044597507,0.045558464,0.045398157,0.04540192,0.044597507,0.044597507,0.04555951,0.055455107,0.045499202,0.044597507,0.044597507,0.044597507,0.044597507,0.04561649,0.04548698,0.045457322,0.044597507,0.044597507,0.045396756,0.044597507,0.044597507,0.044597507
662,0.044595987,0.045575526,0.04541416,0.045414913,0.044595987,0.044595987,0.045549233,0.055453446,0.045506272,0.045396265,0.044595987,0.044595987,0.044595987,0.04561037,0.04547098,0.045457046,0.044595987,0.044595987,0.044595987,0.044595987,0.044595987,0.044595987
663,0.044580396,0.045586735,0.045431774,0.04547882,0.04547409,0.044580396,0.045567572,0.055422228,0.045506723,0.044580396,0.044580396,0.044580396,0.044580396,0.045613747,0.04547183,0.045481753,0.044580396,0.044580396,0.044580396,0.044580396,0.044580396,0.044580396
664,0.04460909,0.045554098,0.045388337,0.04539983,0.04460909,0.04460909,0.045551643,0.055432793,0.045503765,0.045387585,0.04460909,0.04460909,0.04460909,0.04558776,0.045452315,0.045432746,0.04460909,0.04460909,0.04460909,0.04460909,0.04460909,0.04460909
665,0.044593383,0.045569535,0.045418322,0.045452926,0.04544314,0.044593383,0.04556065,0.055408258,0.04549901,0.044593383,0.044593383,0.044593383,0.044593383,0.04559996,0.04546654,0.045461018,0.044593383,0.044593383,0.044593383,0.044593383,0.044593383,0.044593383
666,0.044592902,0.045560025,0.044592902,0.045453098,0.04543308,0.044592902,0.045569293,0.055383977,0.045509726,0.0454218,0.044592902,0.044592902,0.044592902,0.045597497,0.045475304,0.045481242,0.044592902,0.044592902,0.044592902,0.044592902,0.044592902,0.044592902
667,0.044584524,0.045573596,0.04543082,0.04548273,0.045481775,0.044584524,0.04557508,0.055407565,0.04550533,0.044584524,0.044584524,0.044584524,0.044584524,0.045602012,0.045463745,0.045463122,0.044584524,0.044584524,0.044584524,0.044584524,0.044584524,0.044584524
668,0.044599995,0.045572296,0.04540497,0.045424785,0.045413125,0.044599995,0.045552626,0.05541955,0.04549993,0.044599995,0.044599995,0.044599995,0.044599995,0.04560145,0.045460295,0.045451157,0.044599995,0.044599995,0.044599995,0.044599995,0.044599995,0.044599995
669,0.04458756,0.04557979,0.045437872,0.045485,0.04545366,0.04458756,0.04556805,0.05538867,0.045502327,0.04458756,0.04458756,0.04458756,0.04458756,0.045621157,0.045461886,0.045450788,0.04458756,0.04458756,0.04458756,0.04458756,0.04458756,0.04458756
670,0.04458683,0.045569945,0.04458683,0.045480426,0.045468204,0.04458683,0.045564894,0.055382833,0.04550185,0.04542891,0.04458683,0.04458683,0.04458683,0.045617104,0.045467157,0.045476776,0.04458683,0.04458683,0.04458683,0.04458683,0.04458683,0.04458683
671,0.04459345,0.04555911,0.045417886,0.045458253,0.045427084,0.04459345,0.04557706,0.055395935,0.045498982,0.04459345,0.04459345,0.04459345,0.04459345,0.045613393,0.04546594,0.045464985,0.04459345,0.04459345,0.04459345,0.04459345,0.04459345,0.04459345
672,0.04459738,0.045551863,0.04541472,0.04543559,0.04459738,0.04459738,0.04557221,0.05541013,0.045504704,0.04459738,0.04459738,0.04459738,0.04459738,0.04559043,0.04546725,0.045473292,0.04459738,0.04459738,0.045411278,0.04459738,0.04459738,0.04459738
673,0.044594776,0.045558624,0.044594776,0.045452908,0.0454238,0.044594776,0.04554658,0.05540499,0.045500252,0.045420177,0.044594776,0.044594776,0.044594776,0.04562175,0.045462802,0.04547076,0.044594776,0.044594776,0.044594776,0.044594776,0.044594776,0.044594776
674,0.044587806,0.04555369,0.044587806,0.04545736,0.045450237,0.044587806,0.045571893,0.055403765,0.04550084,0.04542359,0.044587806,0.044587806,0.044587806,0.045622244,0.04547167,0.045491055,0.044587806,0.044587806,0.044587806,0.044587806,0.044587806,0.044587806
675,0.044584315,0.045555808,0.044584315,0.045476124,0.045459926,0.044584315,0.04557851,0.055368524,0.04550421,0.045434467,0.044584315,0.044584315,0.044584315,0.045638617,0.045472115,0.045499913,0.044584315,0.044584315,0.044584315,0.044584315,0.044584315,0.044584315
676,0.04460006,0.04554971,0.04543,0.045449708,0.045427836,0.04460006,0.045526277,0.055362023,0.045500636,0.04460006,0.04460006,0.04460006,0.04460006,0.045623846,0.04546467,0.045464598,0.04460006,0.04460006,0.04460006,0.04460006,0.04460006,0.04460006
677,0.044603348,0.045549687,0.045402367,0.045408085,0.044603348,0.044603348,0.04554934,0.055342797,0.04550924,0.045405127,0.044603348,0.044603348,0.044603348,0.04563291,0.04548453,0.045475766,0.044603348,0.044603348,0.044603348,0.044603348,0.044603348,0.044603348
678,0.04461316,0.045523033,0.045399886,0.04540083,0.04461316,0.04461316,0.04556686,0.055342704,0.045513224,0.045396682,0.04461316,0.04461316,0.04461316,0.04560695,0.045453098,0.045438755,0.04461316,0.04461316,0.04461316,0.04461316,0.04461316,0.04461316
679,0.044595078,0.045552462,0.045438573,0.045461543,0.045442082,0.044595078,0.04556811,0.055300627,0.045511115,0.044595078,0.044595078,0.044595078,0.044595078,0.045645162,0.04546418,0.045475163,0.044595078,0.044595078,0.044595078,0.044595078,0.044595078,0.044595078
680,0.044597715,0.045539476,0.044597715,0.045442615,0.045430683,0.044597715,0.04558726,0.05530414,0.04551123,0.045429986,0.044597715,0.044597715,0.044597715,0.04561963,0.04547207,0.045490313,0.044597715,0.044597715,0.044597715,0.044597715,0.044597715,0.044597715
681,0.044592414,0.045537088,0.045433275,0.0454537,0.045452412,0.044592414,0.045583002,0.05530267,0.04551227,0.044592414,0.044592414,0.044592414,0.044592414,0.045639426,0.045480877,0.0454963,0.044592414,0.044592414,0.044592414,0.044592414,0.044592414,0.044592414
682,0.044593964,0.045532867,0.045434143,0.04545515,0.045457896,0.044593964,0.045598585,0.05527009,0.045508843,0.044593964,0.044593964,0.044593964,0.044593964,0.04564153,0.04548008,0.045493312,0.044593964,0.044593964,0.044593964,0.044593964,0.044593964,0.044593964
683,0.044597976,0.045540098,0.045436393,0.044597976,0.045442794,0.044597976,0.045588274,0.055244036,0.04551401,0.045438435,0.044597976,0.044597976,0.044597976,0.045644343,0.045488488,0.045487374,0.044597976,0.044597976,0.044597976,0.044597976,0.044597976,0.044597976
684,0.044597983,0.045543518,0.044597983,0.045436677,0.04543698,0.044597983,0.045581482,0.055218518,0.045515064,0.045439072,0.044597983,0.044597983,0.044597983,0.04565863,0.045491226,0.045502927,0.044597983,0.044597983,0.044597983,0.044597983,0.044597983,0.044597983
685,0.04460681,0.045520764,0.04460681,0.045424893,0.045426164,0.04460681,0.04557859,0.055253036,0.045508113,0.045421913,0.04460681,0.04460681,0.04460681,0.04563032,0.04548068,0.04547382,0.04460681,0.04460681,0.04460681,0.04460681,0.04460681,0.04460681
686,0.044604015,0.04554191,0.045439534,0.045444436,0.044604015,0.044604015,0.045557383,0.055247515,0.04550651,0.045423187,0.044604015,0.044604015,0.044604015,0.04563699,0.04547995,0.04547446,0.044604015,0.044604015,0.044604015,0.044604015,0.044604015,0.044604015
687,0.044606563,0.04552796,0.04542445,0.045432616,0.044606563,0.044606563,0.04558821,0.055239916,0.04550951,0.04541447,0.044606563,0.044606563,0.044606563,0.04562846,0.04548773,0.045467954,0.044606563,0.044606563,0.044606563,0.044606563,0.044606563,0.044606563
688,0.04460409,0.04552659,0.045423925,0.04544251,0.045439884,0.04460409,0.045599185,0.05525765,0.045507103,0.04460409,0.04460409,0.04460409,0.04460409,0.04562112,0.04547126,0.045461703,0.04460409,0.04460409,0.04460409,0.04460409,0.04460409,0.04460409
689,0.044609588,0.04550806,0.045391843,0.04538978,0.044609588,0.044609588,0.045606185,0.055291273,0.04549909,0.044609588,0.044609588,0.044609588,0.044609588,0.045620114,0.04548953,0.04548089,0.044609588,0.044609588,0.04540823,0.044609588,0.044609588,0.044609588
690,0.044595353,0.045533534,0.045450665,0.045467004,0.04546138,0.044595353,0.045594044,0.05530006,0.045504674,0.044595353,0.044595353,0.044595353,0.044595353,0.045622945,0.045469377,0.045452073,0.044595353,0.044595353,0.044595353,0.044595353,0.044595353,0.044595353
691,0.04459561,0.04553845,0.04543592,0.04545353,0.04543653,0.04459561,0.045588516,0.055319943,0.04549423,0.04459561,0.04459561,0.04459561,0.04459561,0.04563592,0.045478083,0.045471527,0.04459561,0.04459561,0.04459561,0.04459561,0.04459561,0.04459561
692,0.04460688,0.04552366,0.045411397,0.045414113,0.0454096,0.04460688,0.04559781,0.05537431,0.045500133,0.04460688,0.04460688,0.04460688,0.04460688,0.04558054,0.045456666,0.045449197,0.04460688,0.04460688,0.04460688,0.04460688,0.04460688,0.04460688
693,0.044596817,0.045536194,0.045420308,0.045430094,0.04543,0.044596817,0.045572914,0.05537973,0.045495573,0.044596817,0.044596817,0.044596817,0.044596817,0.045611955,0.045471076,0.04549028,0.044596817,0.044596817,0.044596817,0.044596817,0.044596817,0.044596817
694,0.044598352,0.045523133,0.045418866,0.04543403,0.045441933,0.044598352,0.04558816,0.055386037,0.045496047,0.044598352,0.044598352,0.044598352,0.044598352,0.045596823,0.045466986,0.045467705,0.044598352,0.044598352,0.044598352,0.044598352,0.044598352,0.044598352
695,0.044602532,0.04551504,0.045418918,0.045419868,0.04544487,0.044602532,0.045573693,0.055366825,0.045504473,0.044602532,0.044602532,0.044602532,0.044602532,0.045595314,0.045463722,0.045466878,0.044602532,0.044602532,0.044602532,0.044602532,0.044602532,0.044602532
696,0.044603217,0.045527797,0.045417715,0.045421932,0.045427464,0.044603217,0.045567773,0.055322714,0.045510158,0.044603217,0.044603217,0.044603217,0.044603217,0.04561681,0.045477718,0.04547131,0.044603217,0.044603217,0.044603217,0.044603217,0.044603217,0.044603217
697,0.044602353,0.045519903,0.0454312,0.04543281,0.045437638,0.044602353,0.04557459,0.05528886,0.04550875,0.044602353,0.044602353,0.044602353,0.044602353,0.04560621,0.04548263,0.045489155,0.044602353,0.044602353,0.044602353,0.044602353,0.044602353,0.044602353
698,0.04462259,0.04548734,0.04540431,0.04538548,0.04462259,0.04462259,0.045527223,0.055319108,0.04551359,0.04462259,0.04462259,0.04462259,0.04462259,0.04559677,0.045476172,0.045443647,0.04462259,0.04462259,0.045375336,0.04462259,0.04462259,0.04462259
699,0.04460022,0.04552621,0.045432135,0.04460022,0.04544179,0.04460022,0.04555832,0.05529524,0.04552025,0.045421302,0.04460022,0.04460022,0.04460022,0.045614544,0.045488857,0.045498785,0.04460022,0.04460022,0.04460022,0.04460022,0.04460022,0.04460022
700,0.044619523,0.045477808,0.04537895,0.044619523,0.044619523,0.044619523,0.045579817,0.055285815,0.04552468,0.045390308,0.044619523,0.044619523,0.044619523,0.045600638,0.045484383,0.045450132,0.044619523,0.044619523,0.045393135,0.044619523,0.044619523,0.044619523
701,0.04460016,0.04551389,0.04460016,0.04545445,0.045499116,0.04460016,0.04558468,0.055249892,0.04553315,0.04460016,0.04460016,0.04460016,0.045448817,0.045578066,0.04547306,0.045463018,0.04460016,0.04460016,0.04460016,0.04460016,0.04460016,0.04460016
702,0.044602334,0.04552463,0.045427382,0.045426328,0.04543987,0.044602334,0.045580924,0.0552514,0.04552202,0.044602334,0.044602334,0.044602334,0.044602334,0.045608174,0.04550423,0.04548701,0.044602334,0.044602334,0.044602334,0.044602334,0.044602334,0.044602334
703,0.04461374,0.045503303,0.04542207,0.04461374,0.04542444,0.04461374,0.045564312,0.055244666,0.04552802,0.04541494,0.04461374,0.04461374,0.04461374,0.045592785,0.045476455,0.045464154,0.04461374,0.04461374,0.04461374,0.04461374,0.04461374,0.04461374
704,0.044612236,0.04552697,0.04542893,0.044612236,0.045432277,0.044612236,0.04557944,0.055207003,0.045536242,0.04541815,0.044612236,0.044612236,0.044612236,0.045577604,0.04548645,0.045460153,0.044612236,0.044612236,0.044612236,0.044612236,0.044612236,0.044612236
705,0.044601243,0.04553993,0.04544289,0.044601243,0.04545583,0.044601243,0.0455654,0.055166714,0.045532595,0.045442447,0.044601243,0.044601243,0.044601243,0.045619465,0.04551417,0.045505594,0.044601243,0.044601243,0.044601243,0.044601243,0.044601243,0.044601243
706,0.04461897,0.045503974,0.04542612,0.04542281,0.045431834,0.04461897,0.045561675,0.055179927,0.04553051,0.04461897,0.04461897,0.04461897,0.04461897,0.04558654,0.045486808,0.045442075,0.04461897,0.04461897,0.04461897,0.04461897,0.04461897,0.04461897
707,0.044607416,0.045532666,0.045447636,0.04543667,0.044607416,0.044607416,0.045581173,0.055189002,0.045531154,0.045429233,0.044607416,0.044607416,0.044607416,0.04561257,0.04549019,0.045460694,0.044607416,0.044607416,0.044607416,0.044607416,0.044607416,0.044607416
708,0.044603754,0.04552958,0.04543939,0.04543657,0.045447797,0.044603754,0.045569215,0.05523823,0.045520343,0.044603754,0.044603754,0.044603754,0.044603754,0.04562869,0.04548665,0.0454585,0.044603754,0.044603754,0.044603754,0.044603754,0.044603754,0.044603754
709,0.04461176,0.04549256,0.04461176,0.04461176,0.045425978,0.04461176,0.045563288,0.055259887,0.04552271,0.045407105,0.04541463,0.04461176,0.04461176,0.045595,0.04549592,0.045481876,0.04461176,0.04461176,0.04461176,0.04461176,0.04461176,0.04461176
710,0.044605643,0.045526147,0.045423303,0.04541164,0.045415044,0.044605643,0.045573037,0.05525867,0.0455173,0.044605643,0.044605643,0.044605643,0.044605643,0.04563328,0.04549354,0.04548037,0.044605643,0.044605643,0.044605643,0.044605643,0.044605643,0.044605643
711,0.044603143,0.04551725,0.045426693,0.044603143,0.045416452,0.044603143,0.045604024,0.05527972,0.04551994,0.044603143,0.044603143,0.044603143,0.044603143,0.045628462,0.04549373,0.04546046,0.044603143,0.044603143,0.045415554,0.044603143,0.044603143,0.044603143
712,0.044610612,0.04552796,0.04541699,0.044610612,0.044610612,0.044610612,0.045562226,0.055305656,0.045512144,0.045389667,0.044610612,0.044610612,0.044610612,0.045627795,0.045484524,0.04543838,0.044610612,0.044610612,0.04540726,0.044610612,0.044610612,0.044610612
