Epoch,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22
427,0.04541642,0.045626454,0.04553128,0.045528706,0.044498608,0.044498608,0.04548675,0.056390733,0.045514483,0.0455041,0.044498608,0.044498608,0.044498608,0.045549206,0.04546866,0.044498608,0.044498608,0.044498608,0.044498608,0.044498608,0.044498608,0.044498608
428,0.044502426,0.04563297,0.045508333,0.04549336,0.044502426,0.044502426,0.044502426,0.056386095,0.045510795,0.045465592,0.044502426,0.044502426,0.044502426,0.045570128,0.045489896,0.04543555,0.044502426,0.044502426,0.045478135,0.044502426,0.044502426,0.044502426
429,0.0444897,0.04561514,0.045515463,0.0455364,0.0444897,0.0444897,0.04548976,0.056375585,0.045507733,0.045522347,0.0444897,0.0444897,0.0444897,0.045560267,0.045492608,0.0444897,0.0444897,0.0444897,0.04550823,0.0444897,0.0444897,0.0444897
430,0.044507112,0.04561103,0.045510318,0.045514308,0.044507112,0.044507112,0.045485187,0.056418017,0.045499258,0.045460653,0.044507112,0.044507112,0.044507112,0.045551404,0.045457378,0.044507112,0.044507112,0.044507112,0.0454071,0.044507112,0.044507112,0.044507112
431,0.044508547,0.045572244,0.045444738,0.044508547,0.044508547,0.044508547,0.045485735,0.056449167,0.045498062,0.045455605,0.044508547,0.044508547,0.044508547,0.045566905,0.04549257,0.045431726,0.044508547,0.044508547,0.045500677,0.044508547,0.044508547,0.044508547
432,0.044488218,0.04560091,0.045506097,0.04555042,0.044488218,0.044488218,0.04547536,0.056410417,0.045505792,0.04553002,0.044488218,0.044488218,0.044488218,0.04555761,0.045491695,0.044488218,0.044488218,0.044488218,0.04551307,0.044488218,0.044488218,0.044488218
433,0.04451718,0.04559646,0.045473646,0.04545939,0.04451718,0.04451718,0.045477476,0.056459963,0.045504466,0.045434527,0.04451718,0.04451718,0.04451718,0.045560982,0.045455735,0.04451718,0.04451718,0.04451718,0.045371152,0.04451718,0.04451718,0.04451718
434,0.04449531,0.04560782,0.04552291,0.04555607,0.04449531,0.04449531,0.045472477,0.056396447,0.045503665,0.045504913,0.04449531,0.04449531,0.04449531,0.045562364,0.04546594,0.04449531,0.04449531,0.04449531,0.045463745,0.04449531,0.04449531,0.04449531
435,0.04449562,0.045598503,0.045498054,0.04553952,0.04449562,0.04449562,0.045510724,0.056389187,0.045502823,0.045524683,0.04449562,0.04449562,0.04449562,0.04554305,0.04547594,0.0454701,0.04449562,0.04449562,0.04449562,0.04449562,0.04449562,0.04449562
436,0.04450641,0.045601662,0.045500368,0.045507256,0.04450641,0.04450641,0.04550233,0.05639153,0.045504168,0.045487937,0.04450641,0.04450641,0.04450641,0.045546412,0.04546436,0.045417,0.04450641,0.04450641,0.04450641,0.04450641,0.04450641,0.04450641
437,0.04540129,0.04560837,0.045503583,0.045511127,0.044507213,0.044507213,0.045502093,0.056389812,0.04550492,0.045475975,0.044507213,0.044507213,0.044507213,0.04554298,0.04547327,0.044507213,0.044507213,0.044507213,0.044507213,0.044507213,0.044507213,0.044507213
438,0.04449585,0.0456084,0.04551433,0.045517854,0.04449585,0.04449585,0.0454907,0.056388114,0.045502476,0.04550551,0.04449585,0.04449585,0.04449585,0.045548383,0.04548443,0.04449585,0.04449585,0.04449585,0.045489676,0.04449585,0.04449585,0.04449585
439,0.0444916,0.045622285,0.04552792,0.04554165,0.0444916,0.0444916,0.045500718,0.056367416,0.045506448,0.04550105,0.0444916,0.0444916,0.0444916,0.045549456,0.045477726,0.0444916,0.0444916,0.0444916,0.0455061,0.0444916,0.0444916,0.0444916
440,0.044500872,0.04562271,0.045519065,0.04553499,0.044500872,0.044500872,0.045500807,0.056401867,0.045499507,0.04549324,0.044500872,0.044500872,0.044500872,0.045537665,0.04545361,0.044500872,0.044500872,0.044500872,0.045426063,0.044500872,0.044500872,0.044500872
441,0.04450149,0.04560994,0.04549685,0.045476858,0.04450149,0.04450149,0.04450149,0.056401223,0.045501582,0.04547683,0.04450149,0.04450149,0.04450149,0.045549113,0.04548315,0.04450149,0.04450149,0.04450149,0.045515236,0.04547136,0.04450149,0.04450149
442,0.0445001,0.045629684,0.045521345,0.04552843,0.0445001,0.0445001,0.0445001,0.056391116,0.04550933,0.0455189,0.0445001,0.0445001,0.0445001,0.045540173,0.045471683,0.045447644,0.0445001,0.0445001,0.04544051,0.0445001,0.0445001,0.0445001
443,0.044519115,0.045584414,0.045463637,0.045403983,0.044519115,0.044519115,0.0455044,0.056420475,0.04549893,0.04542512,0.044519115,0.044519115,0.044519115,0.045555264,0.04546541,0.044519115,0.044519115,0.044519115,0.045448996,0.044519115,0.044519115,0.044519115
444,0.044520143,0.045601755,0.045480605,0.04541578,0.044520143,0.044520143,0.0455199,0.05641344,0.04549211,0.04541532,0.044520143,0.044520143,0.044520143,0.045560487,0.045447834,0.044520143,0.044520143,0.044520143,0.045411065,0.044520143,0.044520143,0.044520143
445,0.04546194,0.04562986,0.04554131,0.045559403,0.04449732,0.04449732,0.04449732,0.056383237,0.045504853,0.045509316,0.04449732,0.04449732,0.04449732,0.045541063,0.04545439,0.04449732,0.04449732,0.04449732,0.045446772,0.04449732,0.04449732,0.04449732
446,0.044502914,0.045604035,0.045509603,0.0455062,0.044502914,0.044502914,0.04550208,0.056372903,0.045509305,0.045489993,0.044502914,0.044502914,0.044502914,0.045548543,0.045459215,0.044502914,0.044502914,0.044502914,0.04546308,0.044502914,0.044502914,0.044502914
447,0.044498447,0.045624703,0.04550693,0.045522116,0.044498447,0.044498447,0.044498447,0.05638074,0.04549981,0.045513336,0.044498447,0.044498447,0.044498447,0.045548324,0.04546152,0.04545588,0.044498447,0.044498447,0.04550528,0.044498447,0.044498447,0.044498447
448,0.04450775,0.04562327,0.045507073,0.045504276,0.04450775,0.04450775,0.045499433,0.056364793,0.045494303,0.04547245,0.04450775,0.04450775,0.04450775,0.045550086,0.04542729,0.04450775,0.04450775,0.04450775,0.045464043,0.04450775,0.04450775,0.04450775
449,0.044517815,0.045618378,0.045481138,0.04546378,0.044517815,0.044517815,0.04552762,0.056351963,0.045501683,0.045454755,0.044517815,0.044517815,0.044517815,0.045542013,0.045436244,0.044517815,0.044517815,0.044517815,0.045408603,0.044517815,0.044517815,0.044517815
450,0.044516046,0.045617517,0.045473166,0.045433268,0.044516046,0.044516046,0.045455422,0.056345414,0.045498412,0.045447204,0.044516046,0.044516046,0.044516046,0.045547795,0.045466248,0.044516046,0.044516046,0.044516046,0.04552305,0.044516046,0.044516046,0.044516046
451,0.044503383,0.04560783,0.04551665,0.045545164,0.044503383,0.044503383,0.045476027,0.056341756,0.045501407,0.045508403,0.044503383,0.044503383,0.044503383,0.045533918,0.045451373,0.044503383,0.044503383,0.044503383,0.045476835,0.044503383,0.044503383,0.044503383
452,0.044516616,0.04559446,0.04546432,0.045434035,0.044516616,0.044516616,0.04550613,0.056350924,0.045501158,0.045465928,0.044516616,0.044516616,0.044516616,0.04553774,0.04545801,0.044516616,0.044516616,0.044516616,0.045487896,0.044516616,0.044516616,0.044516616
453,0.044507373,0.045614585,0.04549878,0.04551539,0.044507373,0.044507373,0.045496248,0.056333326,0.045500353,0.045490976,0.044507373,0.044507373,0.044507373,0.045533992,0.04545526,0.044507373,0.044507373,0.044507373,0.045472596,0.044507373,0.044507373,0.044507373
454,0.044513594,0.045620766,0.045485783,0.045462985,0.044513594,0.044513594,0.045487847,0.05634292,0.045491334,0.04544489,0.044513594,0.044513594,0.044513594,0.045539487,0.04545212,0.044513594,0.044513594,0.044513594,0.0455088,0.044513594,0.044513594,0.044513594
455,0.044508766,0.045613866,0.045512196,0.045517124,0.044508766,0.044508766,0.045479663,0.05631783,0.045499213,0.045507617,0.044508766,0.044508766,0.044508766,0.045525063,0.045456093,0.044508766,0.044508766,0.044508766,0.045466248,0.044508766,0.044508766,0.044508766
456,0.044531863,0.04557217,0.045462396,0.045438483,0.044531863,0.044531863,0.04549167,0.056351278,0.045487598,0.04545953,0.044531863,0.044531863,0.044531863,0.045502577,0.04542538,0.044531863,0.044531863,0.044531863,0.04542654,0.044531863,0.044531863,0.044531863
457,0.04450123,0.045617454,0.045536447,0.045579877,0.04450123,0.04450123,0.045477033,0.05630029,0.0454904,0.045505833,0.04450123,0.045467343,0.04450123,0.045526873,0.04450123,0.04450123,0.04450123,0.04450123,0.04548375,0.04450123,0.04450123,0.04450123
458,0.044528823,0.045602255,0.045479294,0.04542917,0.044528823,0.044528823,0.045514315,0.05632458,0.045504816,0.04543311,0.044528823,0.044528823,0.044528823,0.045525905,0.04543788,0.044528823,0.044528823,0.044528823,0.04540272,0.044528823,0.044528823,0.044528823
459,0.044513848,0.045622885,0.0454972,0.04548484,0.044513848,0.044513848,0.04548915,0.056310907,0.045503795,0.045482665,0.044513848,0.044513848,0.044513848,0.045515288,0.045449156,0.044513848,0.044513848,0.044513848,0.04547791,0.044513848,0.044513848,0.044513848
460,0.044511203,0.045591835,0.04547937,0.045471054,0.044511203,0.044511203,0.04549703,0.05626489,0.04551992,0.04549592,0.044511203,0.044511203,0.044511203,0.04552526,0.04547472,0.044511203,0.044511203,0.044511203,0.04554554,0.044511203,0.044511203,0.044511203
461,0.044527687,0.04562067,0.045476303,0.04541046,0.044527687,0.044527687,0.04551602,0.056294817,0.045501634,0.04539523,0.044527687,0.044527687,0.044527687,0.045546085,0.045459248,0.044527687,0.044527687,0.044527687,0.04544725,0.044527687,0.044527687,0.044527687
462,0.04451173,0.045616712,0.04552525,0.04552423,0.04451173,0.04451173,0.0454947,0.056257173,0.04551435,0.045491718,0.04451173,0.04451173,0.04451173,0.04551164,0.045457043,0.04451173,0.04451173,0.04451173,0.045466375,0.04451173,0.04451173,0.04451173
463,0.044519026,0.04561926,0.045488045,0.045463104,0.044519026,0.044519026,0.0455048,0.05623489,0.045521658,0.045460273,0.044519026,0.044519026,0.044519026,0.045521613,0.04547233,0.044519026,0.044519026,0.044519026,0.045485687,0.044519026,0.044519026,0.044519026
464,0.0445107,0.045638893,0.045512684,0.045528077,0.0445107,0.0445107,0.0445107,0.05620053,0.045518193,0.04550557,0.0445107,0.0445107,0.0445107,0.045525603,0.045475684,0.0445107,0.0445107,0.0445107,0.045540273,0.045426045,0.0445107,0.0445107
465,0.044516463,0.045625236,0.04548999,0.04544996,0.044516463,0.044516463,0.045474675,0.056204833,0.045517165,0.04544808,0.044516463,0.044516463,0.044516463,0.045537222,0.04548181,0.044516463,0.044516463,0.044516463,0.045573488,0.044516463,0.044516463,0.044516463
466,0.044523012,0.045613438,0.045473866,0.045439363,0.044523012,0.044523012,0.04549411,0.05624278,0.045521628,0.045445565,0.044523012,0.044523012,0.044523012,0.04551771,0.045473818,0.044523012,0.044523012,0.044523012,0.04550168,0.044523012,0.044523012,0.044523012
467,0.04451796,0.045656864,0.045511357,0.045500588,0.04451796,0.04451796,0.045437526,0.056268338,0.04550326,0.0454493,0.04451796,0.04451796,0.04451796,0.045511506,0.045451768,0.04451796,0.04451796,0.04451796,0.04549404,0.04451796,0.04451796,0.04451796
468,0.04452116,0.045617525,0.045474716,0.045448266,0.04452116,0.04452116,0.045476984,0.056277037,0.04551175,0.045456268,0.04452116,0.04452116,0.04452116,0.045519296,0.045463935,0.04452116,0.04452116,0.04452116,0.04550032,0.04452116,0.04452116,0.04452116
469,0.0445108,0.045645203,0.04549222,0.045501903,0.0445108,0.0445108,0.0454883,0.056271803,0.04551418,0.04550187,0.0445108,0.0445108,0.0445108,0.04550298,0.04545417,0.0445108,0.0445108,0.0445108,0.045497786,0.0445108,0.0445108,0.0445108
470,0.044525154,0.0456271,0.04546831,0.045439426,0.044525154,0.044525154,0.045472573,0.056317057,0.04550547,0.045425486,0.044525154,0.044525154,0.044525154,0.04551295,0.045451544,0.044525154,0.044525154,0.044525154,0.045478188,0.044525154,0.044525154,0.044525154
471,0.04450722,0.04564496,0.045480065,0.045495756,0.04450722,0.04450722,0.04450722,0.056283444,0.0455034,0.045476064,0.04450722,0.04450722,0.04450722,0.04550991,0.045482505,0.04450722,0.04450722,0.04450722,0.045562577,0.045474716,0.04450722,0.04450722
472,0.044510268,0.045656152,0.0455133,0.045499735,0.044510268,0.044510268,0.045456175,0.05623442,0.045511283,0.045467634,0.044510268,0.044510268,0.044510268,0.04551766,0.04547461,0.044510268,0.044510268,0.044510268,0.04554589,0.044510268,0.044510268,0.044510268
473,0.04452875,0.045654587,0.0454716,0.045413677,0.04452875,0.04452875,0.045434214,0.05622204,0.045511976,0.045411214,0.04452875,0.04452875,0.04452875,0.045525093,0.04547435,0.04452875,0.04452875,0.04452875,0.045536228,0.04452875,0.04452875,0.04452875
474,0.044519354,0.04565122,0.045501158,0.045480307,0.044519354,0.044519354,0.045488883,0.056185726,0.045516666,0.045454092,0.044519354,0.044519354,0.044519354,0.045518983,0.04546785,0.044519354,0.044519354,0.044519354,0.04550292,0.044519354,0.044519354,0.044519354
475,0.0445303,0.045634445,0.045482676,0.045444652,0.0445303,0.0445303,0.045481164,0.056170978,0.045526233,0.045453005,0.0445303,0.0445303,0.0445303,0.04551036,0.045474723,0.0445303,0.0445303,0.0445303,0.045458235,0.0445303,0.0445303,0.0445303
476,0.04451714,0.045638405,0.04551252,0.045494888,0.04451714,0.04451714,0.04549075,0.05612041,0.04553862,0.045482505,0.04451714,0.04451714,0.04451714,0.045518782,0.045487482,0.04451714,0.04451714,0.04451714,0.045509912,0.04451714,0.04451714,0.04451714
477,0.04452085,0.045646247,0.045518827,0.045487296,0.04452085,0.04452085,0.045501452,0.056087974,0.045534037,0.045463547,0.04452085,0.04452085,0.04452085,0.04553022,0.045494724,0.04452085,0.04452085,0.04452085,0.04548549,0.04452085,0.04452085,0.04452085
478,0.044533797,0.045640744,0.04548516,0.04540342,0.044533797,0.044533797,0.045475185,0.056090128,0.0455407,0.045428164,0.044533797,0.044533797,0.044533797,0.045550343,0.04549281,0.044533797,0.044533797,0.044533797,0.045487825,0.044533797,0.044533797,0.044533797
479,0.044505056,0.045649566,0.04554953,0.045544036,0.044505056,0.044505056,0.045486838,0.05603724,0.04554167,0.045515634,0.044505056,0.044505056,0.044505056,0.04553512,0.045503374,0.044505056,0.044505056,0.044505056,0.04557628,0.044505056,0.044505056,0.044505056
480,0.044520892,0.045648433,0.045532316,0.045505296,0.044520892,0.044520892,0.04548593,0.056033768,0.04554497,0.045474246,0.044520892,0.044520892,0.044520892,0.045535956,0.045484792,0.044520892,0.044520892,0.044520892,0.045503598,0.044520892,0.044520892,0.044520892
481,0.044521827,0.045645643,0.045532815,0.045521986,0.044521827,0.044521827,0.045493297,0.05605635,0.04554092,0.045504667,0.044521827,0.044521827,0.044521827,0.04551726,0.045471974,0.044521827,0.044521827,0.044521827,0.045453228,0.044521827,0.044521827,0.044521827
482,0.04452949,0.045646675,0.04553235,0.045493905,0.04452949,0.04452949,0.045479313,0.056044236,0.04553847,0.04548671,0.04452949,0.04452949,0.04452949,0.045512382,0.045477655,0.04452949,0.04452949,0.04452949,0.045434453,0.04452949,0.04452949,0.04452949
483,0.044517696,0.045648687,0.045514997,0.04549355,0.044517696,0.044517696,0.044517696,0.056009248,0.04553347,0.04549612,0.044517696,0.044517696,0.044517696,0.045531087,0.045510545,0.044517696,0.044517696,0.044517696,0.04557309,0.04547672,0.044517696,0.044517696
484,0.04452613,0.04566465,0.04552745,0.0454898,0.04452613,0.04452613,0.04452613,0.05600424,0.045535095,0.045481548,0.04452613,0.04452613,0.04452613,0.045534246,0.04549705,0.04544138,0.04452613,0.04452613,0.04551101,0.04452613,0.04452613,0.04452613
485,0.04453759,0.04564659,0.045497973,0.045423035,0.04453759,0.04453759,0.045502648,0.05599507,0.045525033,0.045405768,0.04453759,0.04453759,0.04453759,0.04554842,0.045490354,0.04453759,0.04453759,0.04453759,0.04551409,0.04453759,0.04453759,0.04453759
486,0.044527993,0.04564089,0.04552127,0.04547497,0.044527993,0.044527993,0.045474555,0.055974882,0.045531448,0.045486823,0.044527993,0.044527993,0.044527993,0.04553375,0.045497004,0.044527993,0.044527993,0.044527993,0.04552843,0.044527993,0.044527993,0.044527993
487,0.04451849,0.045674264,0.045555238,0.045526255,0.04451849,0.04451849,0.045485884,0.055937897,0.045532085,0.0455053,0.04451849,0.04451849,0.04451849,0.045535434,0.045497984,0.04451849,0.04451849,0.04451849,0.045527745,0.04451849,0.04451849,0.04451849
488,0.044514153,0.045679223,0.04556897,0.045567073,0.044514153,0.044514153,0.045489576,0.0559128,0.0455328,0.045525502,0.044514153,0.044514153,0.044514153,0.04553847,0.04549926,0.044514153,0.044514153,0.044514153,0.04551647,0.044514153,0.044514153,0.044514153
489,0.044531446,0.04565793,0.045535855,0.04549265,0.044531446,0.044531446,0.045455262,0.055922646,0.045531724,0.045477122,0.044531446,0.044531446,0.044531446,0.045544438,0.04548686,0.044531446,0.044531446,0.044531446,0.045518138,0.044531446,0.044531446,0.044531446
490,0.044525385,0.045660987,0.045555472,0.045514315,0.044525385,0.044525385,0.045484845,0.05589685,0.04552639,0.04548306,0.044525385,0.044525385,0.044525385,0.045546826,0.045504063,0.044525385,0.044525385,0.044525385,0.045522563,0.044525385,0.044525385,0.044525385
491,0.044536747,0.045640323,0.045538813,0.045518227,0.044536747,0.044536747,0.045478776,0.05592615,0.04553445,0.045496494,0.044536747,0.044536747,0.044536747,0.045520272,0.04549261,0.045412857,0.044536747,0.044536747,0.044536747,0.044536747,0.044536747,0.044536747
492,0.044525545,0.045635562,0.045545153,0.045531042,0.044525545,0.044525545,0.044525545,0.055940703,0.045525048,0.045516383,0.044525545,0.045468967,0.044525545,0.045533266,0.045505274,0.044525545,0.044525545,0.044525545,0.04549209,0.044525545,0.044525545,0.044525545
493,0.045476098,0.04565053,0.045560263,0.045551956,0.044524193,0.044524193,0.045503583,0.055928074,0.04552043,0.045505203,0.044524193,0.044524193,0.044524193,0.045527793,0.04548569,0.044524193,0.044524193,0.044524193,0.044524193,0.044524193,0.044524193,0.044524193
494,0.044536754,0.045639966,0.045532893,0.04548058,0.044536754,0.044536754,0.045503657,0.05593816,0.045521643,0.045470044,0.044536754,0.044536754,0.044536754,0.045536067,0.04548957,0.044536754,0.044536754,0.044536754,0.045446374,0.044536754,0.044536754,0.044536754
495,0.044528168,0.045637652,0.04553453,0.045492616,0.044528168,0.044528168,0.0454929,0.05589707,0.04551422,0.04547643,0.044528168,0.044528168,0.044528168,0.045551796,0.04551986,0.044528168,0.044528168,0.044528168,0.045544934,0.044528168,0.044528168,0.044528168
496,0.044539616,0.04563025,0.045531273,0.045475066,0.044539616,0.044539616,0.04548699,0.055882268,0.045520354,0.045454808,0.044539616,0.044539616,0.044539616,0.045549165,0.04550674,0.044539616,0.044539616,0.044539616,0.045487706,0.044539616,0.044539616,0.044539616
497,0.04453863,0.04565075,0.045556195,0.045498192,0.04453863,0.04453863,0.045507923,0.055825718,0.045531668,0.045467198,0.04453863,0.04453863,0.04453863,0.045552403,0.045497704,0.04453863,0.04453863,0.04453863,0.04544873,0.04453863,0.04453863,0.04453863
498,0.044522632,0.04566783,0.04557372,0.04553841,0.044522632,0.044522632,0.045519695,0.055755984,0.045533948,0.04550182,0.044522632,0.044522632,0.044522632,0.045558956,0.04552234,0.044522632,0.044522632,0.044522632,0.045555808,0.044522632,0.044522632,0.044522632
499,0.04453037,0.04563448,0.045553297,0.04551405,0.04453037,0.04453037,0.045518372,0.055731848,0.045544147,0.045521375,0.04453037,0.04453037,0.04453037,0.045558605,0.045525614,0.04453037,0.04453037,0.04453037,0.045533746,0.04453037,0.04453037,0.04453037
500,0.04454201,0.04565421,0.04554973,0.04546163,0.04454201,0.04454201,0.045526948,0.05573493,0.045537394,0.045476936,0.04454201,0.04454201,0.04454201,0.045556292,0.04550828,0.04454201,0.04454201,0.04454201,0.045489516,0.04454201,0.04454201,0.04454201
501,0.044541854,0.045668423,0.045570925,0.045527954,0.044541854,0.044541854,0.045445524,0.055742726,0.04553206,0.045506544,0.044541854,0.044541854,0.044541854,0.045550786,0.04548078,0.044541854,0.044541854,0.044541854,0.04547196,0.044541854,0.044541854,0.044541854
502,0.04453272,0.045658886,0.0455613,0.045494433,0.04453272,0.04453272,0.045497008,0.055736113,0.045530457,0.045494035,0.04453272,0.04453272,0.04453272,0.04555853,0.045530293,0.04453272,0.04453272,0.04453272,0.045546263,0.04453272,0.04453272,0.04453272
503,0.04454604,0.045648165,0.045522653,0.04454604,0.04454604,0.04454604,0.045546588,0.055750467,0.045521915,0.04543979,0.04454604,0.04454604,0.04454604,0.04555816,0.04551532,0.045431104,0.04454604,0.04454604,0.04551331,0.04454604,0.04454604,0.04454604
504,0.044538997,0.045664184,0.045579463,0.045518056,0.044538997,0.044538997,0.04546689,0.055745713,0.045537278,0.04550638,0.044538997,0.044538997,0.044538997,0.04555291,0.045502376,0.044538997,0.044538997,0.044538997,0.045458827,0.044538997,0.044538997,0.044538997
505,0.044530883,0.045661025,0.04557695,0.04552346,0.044530883,0.044530883,0.045491498,0.05571967,0.045532875,0.045501146,0.044530883,0.044530883,0.044530883,0.045558058,0.045522023,0.044530883,0.044530883,0.044530883,0.045542743,0.044530883,0.044530883,0.044530883
506,0.0445373,0.04562516,0.045531236,0.0445373,0.0445373,0.0445373,0.045535985,0.055726014,0.045543913,0.045514572,0.0445373,0.0445373,0.0445373,0.045560624,0.04551916,0.045467373,0.0445373,0.0445373,0.045528382,0.0445373,0.0445373,0.0445373
507,0.04452551,0.045658007,0.04558911,0.045554295,0.04452551,0.04452551,0.045505665,0.05568982,0.04553675,0.04554427,0.04452551,0.04452551,0.04452551,0.04555706,0.045526586,0.04452551,0.04452551,0.04452551,0.045532227,0.04452551,0.04452551,0.04452551
508,0.04453763,0.04563034,0.0455435,0.04453763,0.04453763,0.04453763,0.045529023,0.05568965,0.045543283,0.04552325,0.04548735,0.04453763,0.04453763,0.045561764,0.045519687,0.04453763,0.04453763,0.04453763,0.04552057,0.04453763,0.04453763,0.04453763
509,0.04453499,0.04566279,0.045575727,0.045496203,0.04453499,0.04453499,0.04551335,0.055690646,0.04552977,0.045489322,0.04453499,0.04453499,0.04453499,0.04556397,0.045520443,0.04453499,0.04453499,0.04453499,0.04553787,0.04453499,0.04453499,0.04453499
510,0.044533283,0.04566849,0.04557413,0.045521744,0.044533283,0.044533283,0.04553844,0.05567475,0.045536343,0.045534622,0.044533283,0.044533283,0.044533283,0.0455487,0.0455096,0.044533283,0.044533283,0.044533283,0.045493856,0.044533283,0.044533283,0.044533283
511,0.04453784,0.045632746,0.04553513,0.04453784,0.04453784,0.04453784,0.04553718,0.05568314,0.045536123,0.04551145,0.04453784,0.04453784,0.04453784,0.045555815,0.045521513,0.045482155,0.04453784,0.04453784,0.045550648,0.04453784,0.04453784,0.04453784
512,0.04454342,0.04566878,0.04555639,0.04547177,0.04454342,0.04454342,0.045472566,0.055700827,0.045527525,0.045483716,0.04454342,0.04454342,0.04454342,0.04555871,0.045514863,0.04454342,0.04454342,0.04454342,0.045523815,0.04454342,0.04454342,0.04454342
513,0.04455028,0.045672696,0.045558866,0.04546149,0.04455028,0.04455028,0.045545727,0.055687048,0.04553016,0.045463596,0.04455028,0.04455028,0.04455028,0.04556286,0.04549188,0.04455028,0.04455028,0.04455028,0.04542224,0.04455028,0.04455028,0.04455028
514,0.04454569,0.045675524,0.04558131,0.04549439,0.04454569,0.04454569,0.045522895,0.055645812,0.045532074,0.04548627,0.04454569,0.04454569,0.04454569,0.045570534,0.04547402,0.04454569,0.04454569,0.04454569,0.045468844,0.04454569,0.04454569,0.04454569
515,0.0445298,0.045685116,0.04560571,0.045543887,0.0445298,0.0445298,0.045519125,0.055606596,0.045531835,0.0455233,0.0445298,0.0445298,0.0445298,0.045571547,0.045518395,0.0445298,0.0445298,0.0445298,0.045536805,0.0445298,0.0445298,0.0445298
516,0.044545516,0.045668993,0.04557117,0.045476202,0.044545516,0.044545516,0.045549087,0.055628255,0.045532215,0.04547496,0.044545516,0.044545516,0.044545516,0.04557546,0.045489132,0.044545516,0.044545516,0.044545516,0.04548838,0.044545516,0.044545516,0.044545516
517,0.044539325,0.04567808,0.04557255,0.045505673,0.044539325,0.044539325,0.04553104,0.05563891,0.04553425,0.04550886,0.044539325,0.044539325,0.044539325,0.045568053,0.045505572,0.044539325,0.044539325,0.044539325,0.04548501,0.044539325,0.044539325,0.044539325
518,0.044533525,0.04567375,0.045581467,0.045520414,0.044533525,0.044533525,0.045503408,0.055660084,0.045532923,0.045517024,0.044533525,0.044533525,0.044533525,0.04556496,0.04551413,0.044533525,0.044533525,0.044533525,0.04552953,0.044533525,0.044533525,0.044533525
519,0.04453941,0.045661144,0.04555998,0.045487046,0.04453941,0.04453941,0.04453941,0.055647176,0.045545254,0.04551996,0.04453941,0.04453941,0.04453941,0.045566216,0.045524884,0.045483716,0.04453941,0.04453941,0.0455317,0.04453941,0.04453941,0.04453941
520,0.04452829,0.045694824,0.045597706,0.045545384,0.04452829,0.04452829,0.045525596,0.055610757,0.045533147,0.04552555,0.04452829,0.04452829,0.04452829,0.045577947,0.045522023,0.04452829,0.04452829,0.04452829,0.045527503,0.04452829,0.04452829,0.04452829
521,0.04453989,0.04568266,0.04558479,0.045506943,0.04453989,0.04453989,0.0455188,0.055591676,0.045550372,0.04549822,0.04453989,0.04453989,0.04453989,0.04557337,0.045513086,0.04453989,0.04453989,0.04453989,0.045501336,0.04453989,0.04453989,0.04453989
522,0.044539455,0.04568944,0.045598466,0.045538865,0.044539455,0.044539455,0.045522146,0.055586018,0.0455524,0.04552254,0.045456704,0.044539455,0.044539455,0.04555656,0.04550335,0.044539455,0.044539455,0.044539455,0.044539455,0.044539455,0.044539455,0.044539455
523,0.04453094,0.045689374,0.045601238,0.04554905,0.04453094,0.04453094,0.04551539,0.055561572,0.045551937,0.045536496,0.04453094,0.04453094,0.04453094,0.045577906,0.045527797,0.04453094,0.04453094,0.04453094,0.045517985,0.04453094,0.04453094,0.04453094
524,0.044531558,0.045671064,0.04558933,0.04552994,0.044531558,0.044531558,0.045514815,0.055548817,0.045553435,0.045536976,0.044531558,0.044531558,0.044531558,0.045584954,0.04553884,0.044531558,0.044531558,0.044531558,0.04555311,0.044531558,0.044531558,0.044531558
525,0.045469638,0.045696363,0.045598984,0.045545023,0.044539016,0.044539016,0.044539016,0.05556864,0.045565825,0.045534503,0.0454696,0.044539016,0.044539016,0.045566402,0.0455169,0.044539016,0.044539016,0.044539016,0.044539016,0.044539016,0.044539016,0.044539016
526,0.044540767,0.04569907,0.045586843,0.045541976,0.044540767,0.044540767,0.04552121,0.05556997,0.045558445,0.04552152,0.045449648,0.044540767,0.044540767,0.04555513,0.045506965,0.044540767,0.044540767,0.044540767,0.044540767,0.044540767,0.044540767,0.044540767
527,0.044540077,0.045686908,0.04556288,0.045479562,0.044540077,0.044540077,0.04552786,0.055570442,0.045552775,0.045504577,0.044540077,0.044540077,0.044540077,0.04557759,0.04553635,0.044540077,0.044540077,0.044540077,0.045520134,0.044540077,0.044540077,0.044540077
528,0.0445363,0.045676865,0.045557942,0.045500834,0.0445363,0.0445363,0.045524273,0.055563953,0.045544244,0.04550812,0.0445363,0.0445363,0.0445363,0.045584064,0.04555341,0.0445363,0.0445363,0.0445363,0.045550656,0.0445363,0.0445363,0.0445363
529,0.044531267,0.045684498,0.04557909,0.045538917,0.044531267,0.044531267,0.044531267,0.05554161,0.045553707,0.045533538,0.044531267,0.045540594,0.044531267,0.045579694,0.045545302,0.044531267,0.044531267,0.044531267,0.04552785,0.044531267,0.044531267,0.044531267
